id,name,description,github_url,website_url,stars,last_updated,tags,platforms,license,origin_country,language,country_code,is_archived,owner_type,avatar_url,latest_release_tag,latest_release_at,pricing_type,is_self_hosted
e8d6210e-ee90-4551-a5f7-8ce2b68f497d,Cjdns,"A networking protocol, a system of digital rules for message exchange between computers. “Instead of letting other computers connect to you through a shared IP address which anyone can use, cjdns only lets computers talk to one other after they have verified each other cryptographically.",https://github.com/cjdelisle/cjdns,https://github.com/cjdelisle/cjdns,5395,2026-06-26 08:16:29.459,,,['GPL-3.0'],France,['C'],FR,False,User,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,cjdns-v22.3,2025-12-10 17:30:44+00,Free,False
e90dd426-564e-4762-9573-ca44bf34167c,Hey,"A blockchain-powered social platform offering censorship-resistant content sharing, user-owned data, and innovative monetization options.",https://github.com/heyxyz/hey,https://hey.xyz,29389,2026-06-26 08:16:29.459,,,['GPL-3.0'],Global,['TypeScript'],UN,False,User,https://img.logo.dev/hey.xyz?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,False
e93e4a06-fbb0-40ac-87bc-13e58ae1401b,Maybe,"AI-powered personal finance tool for budgeting, investing, and achieving financial goals with personalized recommendations",https://github.com/maybe-finance/maybe,https://maybefinance.com,54286,2026-06-26 08:16:29.459,,,['AGPL-3.0'],United States,['Ruby'],US,True,Organization,https://img.logo.dev/maybefinance.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.6.0,2025-07-24T22:05:26Z,Freemium,True
ea6e3d60-412e-453c-bb06-182a96957207,Remark42,"Self-hosted, lightweight, and functional comment engine.",https://github.com/umputun/remark42,https://remark42.com,5534,2026-06-26 08:16:29.459,,,['MIT'],United States,['Go'],US,False,User,https://img.logo.dev/remark42.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.16.1,2026-06-02T00:36:27Z,Free,True
eacaded1-3456-41b8-8329-4b296087c9a3,LeanTime,"Open-source software designed to streamline tasks, boost productivity, and enhance collaboration for teams of all types, including those with ADHD and neurodiversity.",https://github.com/leantime/leantime,https://leantime.io,10099,2026-06-26 08:16:29.459,,,['AGPL-3.0'],United States,['PHP'],US,False,Organization,https://img.logo.dev/leantime.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.9.5,2026-06-18T20:36:19Z,Free,True
ead44718-5975-47aa-9c22-1114bbbfcb73,Corpus,"Upload files, ask questions, and get AI‑backed answers with citations. Compare, synthesize, and export results for teams and polished outputs.",https://github.com/noetic-sys/corpus,https://onecorpus.com,13,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Python'],UN,False,Organization,https://img.logo.dev/onecorpus.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.0.14,2026-04-19 20:47:58+00,Freemium,True
eb9ed261-d9ca-47e0-ae72-a010f0aecc9b,Plane,"Collaborative workspace for agile teams to plan, track, and ship projects with customizable workflows and powerful features.",https://github.com/makeplane/plane/,https://plane.so,53200,2026-06-26 08:16:29.459,,,['AGPL-3.0'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/plane.so?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.3.1,2026-05-14T20:16:06Z,Freemium,True
ebbda545-208c-46b7-84ac-c2cf31af513c,Pearl,"Connect all your apps through Pearl, an AI assistant that automates workflows directly in Slack. No coding required - save 10+ hours weekly with intelligent task automation.",https://github.com/bubblelabai/bubblelab,https://bubblelab.ai,1094,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/bubblelab.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
ebe12586-d0a3-4dbd-abc5-157145a484df,LLMChat,"Privacy-focused open-source platform offering deep research capabilities, multi-model support, and customizable AI workflows for enhanced productivity.",https://github.com/trendy-design/llmchat,https://llmchat.co,1069,2026-06-26 08:16:29.459,,,['MIT'],Canada,['TypeScript'],CA,False,Organization,https://img.logo.dev/llmchat.co?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.0.0-beta.1,2024-08-12 16:00:29+00,Freemium,False
ebfd5e89-1e62-40e8-a3cf-00f4c733c937,Medusa Commerce,"Flexible, customizable e-commerce platform with headless architecture, built-in features, and extensive plugin ecosystem for scalable online stores.",https://github.com/medusajs/medusa,https://medusajs.com,34648,2026-06-26 08:16:29.459,,,['MIT'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/medusajs.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.17.1,2026-06-25T09:49:54Z,Freemium,True
ec1354a9-dd74-422d-baa3-45f244bd126f,Tahoe-LAFS,Distributed least authority file store.,https://github.com/tahoe-lafs/tahoe-lafs,https://tahoe-lafs.org/trac/tahoe-lafs,1418,2026-06-26 08:16:29.459,,,['Unknown'],United States,['Python'],US,False,Organization,https://img.logo.dev/tahoe-lafs.org?token=pk_MauVQceUSgaLrE87BqU4Kw,tahoe-lafs-1.19.0,2024-11-28T06:09:48Z,Free,True
ec15bc81-adb9-40ed-8f06-631c3acb64e5,Daytona,"Execute AI-generated code safely with 90ms sandbox creation, isolated environments, and enterprise-grade security. Perfect for AI agents and development workflows.",https://github.com/daytonaio/daytona/,https://daytona.io,72380,2026-06-26 08:16:29.459,,,['Unknown'],United States,[],US,False,Organization,https://img.logo.dev/daytona.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.190.0,2026-06-23T13:25:53Z,Paid,True
ec201d5e-6a47-4663-a345-f01f547b8c04,Hyvor Relay,"Self-hosted email API alternative to AWS SES & Mailgun. Open-source AGPL-3.0 with enterprise features, automated deliverability, and cloud version coming 2026.",https://github.com/hyvor/relay,https://relay.hyvor.com,640,2026-06-26 08:16:29.459,,,['AGPL-3.0'],France,['PHP'],FR,False,Organization,https://img.logo.dev/relay.hyvor.com?token=pk_MauVQceUSgaLrE87BqU4Kw,0.0.45,2026-06-04T13:25:23Z,Freemium,True
ecaea58c-baaf-48f9-9adc-632c26fdd359,LocalSend,"Free, open-source file sharing tool for nearby devices. Cross-platform support with end-to-end encryption, no registration required, automatic device discovery.",https://github.com/localsend/localsend,https://localsend.org,84174,2026-06-26 08:16:29.459,,,['Apache-2.0'],Germany,['Dart'],DE,False,Organization,https://img.logo.dev/localsend.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.17.0,2025-02-20T01:23:55Z,Free,False
ecbfb722-8fac-4981-a77c-0dec5874e865,Quant UX,"Quant-UX is an open-source tool for creating interactive prototypes, conducting user tests, and analyzing results to improve UX design.",https://github.com/KlausSchaefers/quant-ux,https://quant-ux.com,2632,2026-06-26 08:16:29.459,,,['GPL-3.0'],Germany,['Vue'],DE,False,User,https://img.logo.dev/quant-ux.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
ecf47fff-24b6-4ad9-9102-3b0b0e04c05c,Analytics,"Open source, privacy-first web analytics. Lightweight, cookie-free Google Analytics alternative. Self-hosted or cloud.",https://github.com/plausible/analytics,https://plausible.io/,27356,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Elixir'],UN,False,Organization,https://img.logo.dev/plausible.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.2.1,2026-05-15T09:15:56Z,Freemium,True
edb58218-1c55-4383-9eca-5782f8933771,Cozy,"Open-source personal cloud that automatically gathers all your data from third-party services. French-hosted with privacy-first design, no ads, and seamless device sync.",https://github.com/cozy/cozy-stack,https://cozy.io/en,1269,2026-06-26 08:16:29.459,,,['AGPL-3.0'],France,['Go'],FR,False,Organization,https://img.logo.dev/cozy.io?token=pk_MauVQceUSgaLrE87BqU4Kw,1.6.56,2026-06-23T08:09:05Z,Free,True
ee1b260d-21ad-4058-9ffb-599c45c6296a,Krakend,"High-performance, stateless API gateway built for microservices. Handle 80K+ requests/second with transparent pricing and enterprise-grade reliability.",https://github.com/krakend/krakend-ce,https://www.krakend.io,2641,2026-06-26 08:16:29.459,,,['Apache-2.0'],Spain,['Go'],ES,False,Organization,https://img.logo.dev/krakend.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.13.7,2026-06-03T13:58:16Z,Paid,True
ee6b0b1c-0731-48b2-8c87-3b240446b252,Curiefense,Curiefense: Open source protection for cloud-native applications.,https://github.com/curiefense/curiefense,https://linktr.ee,0,2026-04-21 05:53:47.466,,,['Unknown'],Global,,UN,,,https://img.logo.dev/linktr.ee?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
ee756935-6bab-4f5f-9594-3fe165f1baef,Meteroid,"Open-source pricing and billing platform that helps SaaS companies launch, test, and scale complex billing models with ease. Features metering, invoicing, and real-time data.",https://github.com/meteroid-oss/meteroid,https://meteroid.com,1130,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Rust'],UN,False,Organization,https://img.logo.dev/meteroid.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.0.0-rc5,2026-06-14T15:42:37Z,Free,True
eee2d4d6-dab1-440a-9281-4d46b6e4961c,Frappe Helpdesk,"Frappe Helpdesk consolidates customer issues, automates workflows, and empowers self-service to boost agent productivity and customer satisfaction.",https://github.com/frappe/helpdesk,https://frappe.io/helpdesk,3205,2026-06-26 08:16:29.459,,,['AGPL-3.0'],India,['Vue'],IN,False,Organization,https://img.logo.dev/frappe.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.26.2,2026-06-22T07:09:06Z,Paid,True
eee40eee-ae97-482e-aefd-c2eb9f1d8bda,Ever Teams,"Ever Teams offers an all-in-one solution for work management, time tracking, and team collaboration with integrations for popular tools.",https://github.com/ever-co/ever-teams,https://ever.team,510,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/ever.team?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.130.40,2026-06-07T21:00:20Z,Freemium,True
eef92e7a-c3be-4cfd-9fed-ca224b09887a,Minutes,"Open-source conversation memory tool with local transcription via whisper.cpp, structured markdown output, and Claude integration. Free forever.",https://github.com/silverstein/minutes,https://useminutes.dev,1299,2026-06-26 08:16:29.459,,,['MIT'],United States,['Rust'],US,False,User,https://img.logo.dev/useminutes.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.19.0,2026-06-25T21:41:51Z,Free,False
ef08823e-0596-4fe0-8117-a408291f06a6,PrivacyIDEA,"privacyIDEA is an open-source modular authentication system. Using privacyIDEA you can enhance your existing applications like local login, VPN, remote access, SSH connections, access to web sites or web portals with a second factor during authentication.",https://github.com/btw-so/btw,https://www.privacyidea.org,1135,2026-06-26 08:16:29.459,,,['GPL-3.0'],Singapore,['JavaScript'],SG,False,Organization,https://img.logo.dev/privacyidea.org?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
ef1a1127-036a-4b9c-bbc2-6af11cba2582,Palmr,"Self-hosted file sharing platform with encryption, S3 storage, REST API, and lightning-fast uploads. Deploy in minutes with full data control.",https://github.com/kyantech/palmr,https://palmr.kyantech.com.br,2417,2026-06-26 08:16:29.459,,,['Apache-2.0'],Brazil,['TypeScript'],BR,True,Organization,https://img.logo.dev/palmr.kyantech.com.br?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.3.2-beta,2025-12-10T05:42:43Z,Free,True
ef32125a-16c1-4dfe-b662-b06417bfb620,Kuzzle,Accelerate IoT projects with Kuzzle.,https://github.com/kuzzleio/kuzzle,https://kuzzle.io,1643,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['JavaScript'],UN,False,Organization,https://img.logo.dev/kuzzle.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.56.0,2026-06-23T13:00:19Z,Paid,False
ef9d140e-d78e-407c-ae8b-83cb481748dc,Brooklyn,"🍎 Screensaver inspired by Apple's Event on October 30, 2018",https://github.com/pedrommcarrasco/Brooklyn,,5631,2026-06-26 08:16:29.459,,,['MIT'],Portugal,['Swift'],PT,False,User,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,2.1.0,2020-11-06T15:10:26Z,Free,False
efd9befb-3ae0-4752-97c1-861742a821ce,DoliCloud,Manage your business from marketing to accounting.,https://github.com/Dolibarr/dolibarr,https://www.dolicloud.com,7349,2026-06-26 08:16:29.459,,,['GPL-3.0'],France,['PHP'],FR,False,Organization,https://img.logo.dev/dolicloud.com?token=pk_MauVQceUSgaLrE87BqU4Kw,23.0.3,2026-05-17T23:21:49Z,Free,True
f0111322-034b-46ee-a02f-f618754fa607,Inlang,A comprehensive SDK for globalization and change control.,https://github.com/inlang/inlang,https://github.com,1963,2026-06-26 08:16:29.459,,,['Unknown'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,False
f01ad372-171b-4968-b524-d3c353545a4f,mCaptcha,Privacy-focused proof-of-work CAPTCHA system that silently protects websites without tracking users or requiring image solving. Drop-in replacement for reCAPTCHA.,https://github.com/mcaptcha/mcaptcha,https://mcaptcha.org,2466,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Rust'],UN,False,Organization,https://img.logo.dev/mcaptcha.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.1.0,2024-03-15T11:05:00Z,Free,True
f03326f1-5ace-477b-8f45-1475262e6b18,Sentry,"Sentry is an open-source and cloud-based application monitoring that helps software teams discover, triage, and prioritize errors in real-time.",https://github.com/getsentry/sentry,https://sentry.io,44170,2026-06-26 08:16:29.459,,,['Unknown'],United States,['Python'],US,False,Organization,https://img.logo.dev/sentry.io?token=pk_MauVQceUSgaLrE87BqU4Kw,26.6.0,2026-06-15T23:54:15Z,Freemium,True
f035f6c1-2a4f-4c16-bf35-ac3abf4f83db,Artie,"Streamline your data pipeline with change data capture, enabling sub-minute latency and optimized compute costs for database replication.",https://github.com/artie-labs/transfer,https://artie.so,840,2026-04-24 14:31:16.703,,,['Other'],United States,"['Go', 'Python', 'Makefile', 'Shell', 'Dockerfile']",US,False,Organization,https://img.logo.dev/artie.so?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.29.75,2026-04-22 18:40:13+00,Free,True
f08dabc3-c983-4235-8965-8b49055728f3,Fief,Open-source user authentication management.,https://github.com/fief-dev/fief,https://www.fief.dev,719,2026-06-26 08:16:29.459,,,['Unknown'],Global,['Python'],UN,False,Organization,https://img.logo.dev/fief.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.30.0,2025-04-26T13:07:48Z,Freemium,False
f0d2bb61-e700-43d0-b763-196bb29c51e7,Ethercalc,Multi-user spreadsheet server.,https://github.com/audreyt/ethercalc,http://ethercalc.net,3032,2026-06-26 08:16:29.459,,,['Unknown'],Taiwan,['TypeScript'],TW,False,User,https://img.logo.dev/ethercalc.net?token=pk_MauVQceUSgaLrE87BqU4Kw,0.20260612.4,2026-06-12T08:38:51Z,Free,True
f0d62117-b27d-4e1a-ab80-67d2b0057635,OBS Studio,"OBS Studio offers high-quality video recording and live streaming capabilities, supporting multiple platforms and providers.",https://github.com/obsproject/obs-studio,https://obsproject.com,73448,2026-06-26 08:16:29.459,,,['GPL-2.0'],Global,['C'],UN,False,Organization,https://img.logo.dev/obsproject.com?token=pk_MauVQceUSgaLrE87BqU4Kw,32.1.2,2026-04-21T20:10:35Z,Freemium,True
f0edb9d1-3af4-4268-baa2-a716f326c2ad,Umbraco,"Strapi is an open-source headless CMS, enabling content-​rich experiences to be created, managed and exposed to any digital device.",https://github.com/btw-so/btw,https://umbraco.com,1135,2026-06-26 08:16:29.459,,,['GPL-3.0'],Singapore,['JavaScript'],SG,False,Organization,https://img.logo.dev/umbraco.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
f179d117-217d-442f-863e-4cb8146d04d1,Superset,Run 10+ parallel coding agents simultaneously on your machine. Switch between tasks seamlessly while agents work in isolated environments with universal IDE compatibility.,https://github.com/superset-sh/superset,https://superset.sh,12107,2026-06-26 08:16:29.459,,,['Unknown'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/superset.sh?token=pk_MauVQceUSgaLrE87BqU4Kw,desktop-v1.12.5,2026-06-09T18:44:40Z,Freemium,True
f1921aa0-1e4a-4199-811f-26f6e48793e0,Gumroad,"A digital marketplace platform where creators can sell digital products, from courses to software, with built-in payment processing and content delivery.",https://github.com/antiwork/gumroad,https://gumroad.com,9304,2026-06-26 08:16:29.459,,,['MIT'],United States,['Ruby'],US,False,Organization,https://img.logo.dev/gumroad.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v2026.06.24.1,2026-06-24T18:13:20Z,Freemium,True
f20266a8-1788-411d-8940-090026513f91,SWE-agent,"State-of-the-art AI agent that uses language models like GPT-4o to autonomously solve GitHub issues, fix bugs, and implement features with configurable YAML setup.",https://github.com/swe-agent/swe-agent,https://swe-agent.com,19636,2026-06-26 08:16:29.459,,,['MIT'],United States,['Python'],US,False,Organization,https://img.logo.dev/swe-agent.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.1.0,2025-05-22T16:11:39Z,Free,True
f2521932-8ee8-4126-a5d3-4b57a8b3f38a,Midday,"All-in-one tool for freelancers and small businesses to manage finances, track time, store files, and send invoices efficiently.",https://github.com/midday-ai/midday,https://midday.ai,14529,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Sweden,['TypeScript'],SE,False,Organization,https://img.logo.dev/midday.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,midday-v0.5.0,2026-02-15T18:46:38Z,Freemium,True
f2d14278-ad5c-4d59-8d7b-5fe448396034,CrateDB,"Distributed SQL database designed for high-speed ingestion and complex queries on massive datasets, ideal for IoT and time-series data.",https://github.com/crate/crate,https://cratedb.com,4414,2026-06-26 08:16:29.459,,,['Apache-2.0'],Germany,['Java'],DE,False,Organization,https://img.logo.dev/cratedb.com?token=pk_MauVQceUSgaLrE87BqU4Kw,6.3.4,2026-06-22T10:23:30Z,Paid,True
f36a222c-54a5-43a9-a0a4-ec80212df397,Boost Note,"Boost Note is an open-source, collaborative real-time markdown note app for developer teams.",https://github.com/BoostIO/BoostNote-App,https://boostnote.io,4049,2026-06-26 08:16:29.459,,,['Unknown'],Global,['TypeScript'],UN,True,Organization,https://img.logo.dev/boostnote.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.23.1,2021-11-29T06:27:14Z,Free,False
f36e9170-55cb-450e-85f6-137d2b8cb426,Cabal-desktop,Experimental P2P community chat platform.,https://github.com/cabal-club/cabal-desktop,https://cabal.chat,915,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['JavaScript'],UN,False,Organization,https://img.logo.dev/cabal.chat?token=pk_MauVQceUSgaLrE87BqU4Kw,v8.0.0,2023-12-11T17:49:35Z,Freemium,True
f3b74ae2-47cf-469f-bc88-c809c3fb20f7,Discourse,"Discourse is an open-source modern forum software for your community. You can use it as a mailing list, discussion forum, long-form chat room, and more.",https://github.com/discourse/discourse,https://discourse.org,47333,2026-06-26 08:16:29.459,,,['GPL-2.0'],Global,['Ruby'],UN,False,Organization,https://img.logo.dev/discourse.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v2026.4.0-latest,2026-03-31 14:15:18+00,Freemium,True
f3c59737-039b-45bf-9cb4-c20f7ab4896a,StatusScout,"Monitor website uptime, detect security vulnerabilities, find broken links, and simulate user flows. Get instant alerts when issues arise. Free tier available.",https://github.com/vincenius/statusscout,https://statusscout.dev,15,2026-06-26 08:16:29.459,,,['Unknown'],Germany,['JavaScript'],DE,False,User,https://img.logo.dev/statusscout.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
f3cafbf2-f337-4191-bc6f-1d0bdc2bb9e5,LibreTranslate,"Self-hosted machine translation API that works offline. Download, setup, and run your own translation server in minutes with complete privacy control.",https://github.com/libretranslate/libretranslate,https://libretranslate.com,15225,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Python'],UN,False,Organization,https://img.logo.dev/libretranslate.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.9.6,2026-05-26T17:45:39Z,Free,True
f40de9d7-fcdc-4e52-9f34-12d375ba257b,Bluesky,A decentralized social network focused on fostering meaningful interactions and giving users control over their data and experience.,https://github.com/bluesky-social/social-app,https://bsky.app,18087,2026-06-26 08:16:29.459,,,['MIT'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/bsky.app?token=pk_MauVQceUSgaLrE87BqU4Kw,1.124.0,2026-06-10T22:51:20Z,Freemium,True
f42e6a63-9e40-4a30-b3e5-a1640efa33f6,Streamdal,"Embed privacy controls in your code to detect and protect PII, preventing unintended data exposure and building trust through secure data handling.",https://github.com/streamdal/streamdal,https://streamdal.com,616,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['TypeScript'],US,True,Organization,https://img.logo.dev/streamdal.com?token=pk_MauVQceUSgaLrE87BqU4Kw,libs/wasm/v0.1.60,2024-08-09T05:14:12Z,Freemium,True
f4440380-e6d8-42f0-8c05-e6460dde34ae,Steel,"Open-source browser API designed for AI agents. Run headless browsers with built-in CAPTCHA solving, proxy support, and session management. Quick setup in under 1s.",https://github.com/steel-dev/steel-browser,https://steel.dev,7224,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/steel.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.5.3-beta,2026-04-24T19:39:09Z,Freemium,True
f47191c7-0853-4099-9950-aee8141bed40,Dendron,A personal knowledge management tool that evolves with you.,https://github.com/dendronhq/dendron,https://www.dendron.so,7444,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/dendron.so?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.116.3,2022-11-04 00:54:24+00,Free,False
f4a52839-10af-476d-ae40-2fd629a86492,Elementary Data,"Elementary provides dbt-native data observability to detect issues, understand root causes, and resolve problems quickly in data pipelines.",https://github.com/elementary-data/elementary,https://www.elementary-data.com,2373,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['HTML'],US,False,Organization,https://img.logo.dev/elementary-data.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.25.0,2026-06-21T15:58:29Z,Paid,True
f554bfb6-1f28-4d7c-b59e-27ce524d19bd,Milvus,"Open-source vector database optimized for similarity search, scaling to billions of vectors with minimal performance loss",https://github.com/milvus-io/milvus,https://milvus.io,44965,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['Go'],US,False,Organization,https://img.logo.dev/milvus.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.6.18,2026-06-05T04:03:06Z,Free,False
f5f86b6f-d697-4380-8130-1668c45923f7,OmoiOS,"Deploy AI agents that build features, fix bugs, and handle complex workflows overnight. Wake up to tested code and ready-to-review pull requests.",https://github.com/kivo360/omoios,https://www.omoios.dev,64,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['Python'],US,False,User,https://img.logo.dev/omoios.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
f6067f11-c436-4464-9e6c-b97ab75d8df6,Plandex,"Terminal-based AI coding assistant with 2M token context window, diff review sandbox, and smart context management for building production-ready software.",https://github.com/plandex-ai/plandex,https://plandex.ai,15477,2026-06-26 08:16:29.459,,,['MIT'],Global,['Go'],UN,False,Organization,https://img.logo.dev/plandex.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,cli/v2.2.1,2025-07-16T16:54:55Z,Freemium,True
f65663ed-6b94-47b0-9989-b49b08e435af,Piped,"An efficient, privacy-focused alternative to YouTube.",https://github.com/TeamPiped/Piped,https://piped.kavin.rocks,10055,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['Vue'],UN,False,Organization,https://img.logo.dev/piped.kavin.rocks?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
f65b5a5a-5f60-4d40-9e4f-7e6d712adfe0,Elasticsearch,"Elasticsearch is an open-source, RESTful search engine designed for scalability, reliability, and easy management.",https://github.com/elastic/elasticsearch,https://www.elastic.co/elasticsearch,77169,2026-06-26 08:16:29.459,,,['Unknown'],Global,['Java'],UN,False,Organization,https://img.logo.dev/elastic.co?token=pk_MauVQceUSgaLrE87BqU4Kw,v9.4.2,2026-05-28T14:59:44Z,Paid,False
f700e538-b8c0-4736-b1dc-e7a4b1ab4d89,SlowQuitApps,Add a global delay to the Quit keyboard shortcut on macOS,https://github.com/dteoh/SlowQuitApps,,1223,2026-06-26 08:16:29.459,,,['GPL-2.0'],Global,['Objective-C'],UN,False,User,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.8.1,2020-12-28T06:52:55Z,Free,False
f708d500-da42-4ea4-a7ab-2b8548bbd81d,PrestaShop,PrestaShop: open-source platform for customizable ecommerce solutions.,https://github.com/prestashop/prestashop,https://www.prestashop.com,9115,2026-06-26 08:16:29.459,,,['Unknown'],France,['PHP'],FR,False,Organization,https://img.logo.dev/prestashop.com?token=pk_MauVQceUSgaLrE87BqU4Kw,9.1.4,2026-06-04T14:26:34Z,Free,True
f73cf44a-66bc-4437-8164-fafde65eb8ff,Pine,A macOS app for managing Pinecone vector databases,https://github.com/lukaker/pine,,,,,,['Unknown'],Global,,UN,,,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,False
f74b61dc-e8ca-493a-aa26-0f7b813edc01,LibreChat,"Free, open source AI chat platform compatible with any AI provider. Offers a wide range of features, including agents, code interpreter, and multimodal capabilities.",https://github.com/danny-avila/librechat,https://librechat.ai,39834,2026-06-26 08:16:29.459,,,['MIT'],Global,['TypeScript'],UN,False,User,https://img.logo.dev/librechat.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.8.5,2026-04-22 20:10:19+00,Free,True
f76b3e13-fe28-4ac2-8f3a-2247cb9e8a1c,OpnForm,"A versatile open-source form builder for collecting data, managing submissions, and integrating with your favorite tools.",https://github.com/JhumanJ/opnform,https://opnform.com,3477,2026-06-26 08:16:29.459,,,['Unknown'],France,['PHP'],FR,False,Organization,https://img.logo.dev/opnform.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.0.2,2026-06-25T12:21:49Z,Free,True
f7c892e1-f582-4b0d-a453-cd7855bc39a1,Netbird,"Open source platform combining WireGuard overlay networks with Zero Trust access controls. Features SSO, MFA, device posture checks, and granular policies for secure remote connectivity.",https://github.com/netbirdio/netbird,https://netbird.io,26253,2026-06-26 08:16:29.459,,,['Unknown'],Germany,['Go'],DE,False,Organization,https://img.logo.dev/netbird.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.73.2,2026-06-22T19:31:34Z,Free,True
f811270f-dfc5-4fa5-87fa-064905025bfe,Grida,"An open-source design platform featuring a customizable canvas editor, AI-powered tools, and React components for building modern web applications.",https://github.com/gridaco/grida,https://grida.co,2534,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/grida.co?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.0.4,2026-06-09T10:18:52Z,Freemium,False
f815abf6-87d1-4c3c-b1f1-8fc41a951a89,Qwen,"An open-source family of large language models developed by Alibaba Cloud, featuring scalable model sizes and versions released under permissive licenses like Apache 2.0 .",https://github.com/QwenLM/Qwen,https://qwenlm.github.io,21344,2026-06-26 08:16:29.459,,,['Apache-2.0'],China,['Python'],CN,False,Organization,https://img.logo.dev/qwenlm.github.io?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
